PrescriberID,qAddress,Orders,PlantDate,Plan,Age,latitude,longitude
88542,2238 Geary Blvd,3,24-07-2007 00:00,2007,10,37.7832907,-122.440801
84069,817 Masonic Ave,1,19-06-2008 00:00,2008,9,37.77375163,-122.4461458
62130,201 San Juan Ave,1,28-12-2010 00:00,2010,7,37.72509637,-122.438111
92296,1387 22nd Ave,1,27-07-2009 00:00,2009,8,37.7618304,-122.4802972
96862,387 29th Ave,2,02-08-2011 00:00,2011,6,37.78208054,-122.4892538
79962,751 15th Ave,1,09-03-2002 00:00,2002,15,37.77410151,-122.4735863
50246,1287 35th Ave,1,27-08-2003 00:00,2003,14,37.76307484,-122.4943794
72017,464 Tehama St,1,08-07-2008 00:00,2008,9,37.77996271,-122.4058933
98663,388 Townsend St,2,21-06-2012 00:00,2012,5,37.77576774,-122.3968338
65026,271 Missouri St,1,12-11-2005 00:00,2005,12,37.7629699,-122.3964605
92407,2211 35th Ave,2,29-07-2009 00:00,2009,8,37.7457444,-122.4932172
84793,308 Townsend St,2,13-03-2007 00:00,2007,10,37.77702586,-122.3952571
97053,87 Maddux Ave,1,17-08-2011 00:00,2011,6,37.73385344,-122.3984027
96110,714 43rd Ave,1,28-07-2011 00:00,2011,6,37.7750984,-122.5036443
92752,3356 Baker St,1,07-10-2009 00:00,2009,8,37.80210409,-122.4466108
81736,750 40th Ave,1,11-12-2007 00:00,2007,10,37.77456618,-122.5003793
47030,22 Waller St,1,02-05-2002 00:00,2002,15,37.7722282,-122.4242304
50532,315 Parnassus Ave,1,06-11-2003 00:00,2003,14,37.76418247,-122.4546844
84888,1699X Valencia St,2,27-03-2007 00:00,2007,10,37.74590571,-122.4197376
11480,10X Jennings St,6,20-02-2008 00:00,2008,9,37.71767024,-122.3973978
50553,2231 25th Ave,1,06-11-2003 00:00,2003,14,37.74589941,-122.482412
52695,2719@ SCOTT Pacific Ave,1,31-03-2006 00:00,2006,11,37.79257812,-122.4402892
45488,2934 21st Ave,2,19-07-2001 00:00,2001,16,37.73384177,-122.4769561
95104,2200 Beach St,3,08-01-2008 00:00,2008,9,37.80355237,-122.4454944
52728,2015 Greenwich St,1,21-04-2006 00:00,2006,11,37.79924992,-122.4330691
46400,2371 47th Ave,1,25-01-2011 00:00,2011,6,37.74227333,-122.5058204
83274,1639X Taylor St,2,21-01-2006 00:00,2006,11,37.79776671,-122.4138132
49743,114 Arleta Ave,1,04-06-2003 00:00,2003,14,37.71338551,-122.4051418
41597,552 40th Ave,1,07-12-2007 00:00,2007,10,37.77829268,-122.5006497
58732,2385 California St,1,29-01-2005 00:00,2005,12,37.78886876,-122.433566
29937,144 Broad St,1,22-05-2013 00:00,2013,4,37.71325523,-122.4573971
83385,1743 11th Ave,1,15-06-2010 00:00,2010,7,37.75567722,-122.4679656
52867,1907  REVISED Leavenworth St,1,02-08-2006 00:00,2006,11,37.79874619,-122.4173612
50215,894@ CABRILLO 29th Ave,1,21-08-2003 00:00,2003,14,37.77259012,-122.4884273
71549,780 Post St,2,18-08-2015 00:00,2015,2,37.78756726,-122.4146257
31537,1364 Vermont St,1,08-06-2002 00:00,2002,15,37.75219664,-122.4034184
47878,41X 17th Ave,1,19-06-2002 00:00,2002,15,37.78643705,-122.4766769
50832,886 De Haro St,1,25-03-2004 00:00,2004,13,37.75858994,-122.4011074
47463,1824 Baker St,1,14-05-2002 00:00,2002,15,37.78811172,-122.4437539
45056,2327 26th Ave,1,08-05-2001 00:00,2001,16,37.74402542,-122.4833614
105060,1265 Bay St,1,10-12-2013 00:00,2013,4,37.80373017,-122.4278407
56080,723 47th Ave,1,22-02-2011 00:00,2011,6,37.77475681,-122.5080735
93957,1 Hawthorne St,7,30-04-2010 00:00,2010,7,37.78579494,-122.3991378
45088,1900 Ortega St,3,08-05-2001 00:00,2001,16,37.75211402,-122.4841275
95573,420 29th Ave,2,02-03-2011 00:00,2011,6,37.78136407,-122.4890494
50693,1 Harrison St,9,12-06-2004 00:00,2004,13,37.7891804,-122.3888172
47267,1386 24th Ave,1,09-05-2002 00:00,2002,15,37.7617374,-122.4822995
47425,754 38th Ave,1,14-05-2002 00:00,2002,15,37.77460684,-122.4982302
84481,59 Santa Fe Ave,1,22-01-2008 00:00,2008,9,37.73400833,-122.4006212
47834,891 46th Ave,1,17-10-2007 00:00,2007,10,37.77177849,-122.506788
97204,173 Jordan Ave,2,31-08-2011 00:00,2011,6,37.78209678,-122.4567709
52521,225 Onondaga Ave,1,03-08-2006 00:00,2006,11,37.7228401,-122.4418976
45611,1100 Fillmore St,3,06-08-2001 00:00,2001,16,37.77966679,-122.4316637
45532,91 Inverness Dr,1,24-07-2001 00:00,2001,16,37.7326545,-122.4828404
47896,639 Broderick St,2,20-06-2002 00:00,2002,15,37.77623595,-122.4398288
86899,1515 Greenwich St,4,26-10-2007 00:00,2007,10,37.80028455,-122.4249152
49241,500 Howard St,1,05-02-2003 00:00,2003,14,37.78825031,-122.3965402
49768,333 Schwerin St,6,04-06-2003 00:00,2003,14,37.70941895,-122.4117831
94732,3965 Washington St,2,28-10-2010 00:00,2010,7,37.78845385,-122.4586022
85220,603 22nd Ave,3,19-07-2007 00:00,2007,10,37.77622104,-122.4813138
45114,1432 Rivera St,1,08-05-2001 00:00,2001,16,37.74659035,-122.4819779
95928,758 26th Ave,1,29-07-2011 00:00,2011,6,37.77517492,-122.4853742
52648,542@ ANZA 08th Ave,1,24-09-2010 00:00,2010,7,37.77820066,-122.4661529
47852,1430 42nd Ave,1,14-06-2002 00:00,2002,15,37.76000724,-122.5015196
52062,469 Clementina St,1,11-06-2008 00:00,2008,9,37.77935523,-122.4055401
50436,2629 Pierce St,2,09-10-2003 00:00,2003,14,37.79431163,-122.4384096
47865,60Street Rausch St,1,08-12-2003 00:00,2003,14,37.77637078,-122.4096639
60987,338 London St,1,07-09-2011 00:00,2011,6,37.72373385,-122.4345578
115053,1280 Pine St,1,06-01-2016 00:00,2016,1,37.79015799,-122.4168506
51685,1750@ NORIEGA 29th Ave,2,29-04-2005 00:00,2005,12,37.75461515,-122.4871599
94702,646 12th Ave,1,28-10-2010 00:00,2010,7,37.77601653,-122.4702926
50499,608 Naples St,1,30-10-2003 00:00,2003,14,37.71911698,-122.4326066
60884,811 Filbert St,1,31-10-2013 00:00,2013,4,37.80085834,-122.4129595
48029,320 Wawona St,1,05-07-2002 00:00,2002,15,37.73832981,-122.469981
82363,1455 15th St,1,21-11-2007 00:00,2007,10,37.76678167,-122.4168496
27591,2100X San Bruno Ave,4,21-06-2001 00:00,2001,16,37.73637048,-122.4086086
52514,145 Naglee Ave,5,28-12-2005 00:00,2005,12,37.7126527,-122.4475396
50177,1400 Portola Dr,2,15-08-2003 00:00,2003,14,37.73927735,-122.4662773
46998,2011 26th St,15,01-05-2002 00:00,2002,15,37.75080098,-122.3998554
49553,1275 Athens St,1,05-05-2003 00:00,2003,14,37.71215608,-122.4369833
113267,83 Exeter St,1,16-09-2015 00:00,2015,2,37.72161381,-122.3988312
85269,1000 Edinburgh St,3,24-07-2007 00:00,2007,10,,
93712,1200 Silver Ave,3,22-03-2010 00:00,2010,7,37.7302979,-122.4120482
44463,1600 Felton St,2,26-03-2001 00:00,2001,16,37.72592643,-122.4205766
81905,2999 Pacific Ave,1,20-12-2007 00:00,2007,10,37.79202292,-122.444452
95902,1849 23rd Ave,1,27-07-2011 00:00,2011,6,37.75305332,-122.4807692
32671,452 Clementina St,1,10-07-2008 00:00,2008,9,37.77978838,-122.4051387
33992,2034 Scott St,1,12-04-2013 00:00,2013,4,37.78902362,-122.4388458
58743,2142 Leavenworth St,1,10-10-2012 00:00,2012,5,37.80092766,-122.4176336
113259,3355 Octavia St,1,16-09-2015 00:00,2015,2,37.80332403,-122.430093
95116,67 Cotter St,1,28-12-2010 00:00,2010,7,37.72777218,-122.4342983
101868,737 Folsom St,1,12-05-2014 00:00,2014,3,37.78309076,-122.3997283
104601,1945 Hyde St,2,21-10-2013 00:00,2013,4,37.79886056,-122.4190712
95912,858 34th Ave,1,17-03-2011 00:00,2011,6,37.77287392,-122.4938079
44351,451 Beach St,2,16-03-2001 00:00,2001,16,37.80709016,-122.4166092
104693,2132 Clement St,1,31-10-2013 00:00,2013,4,37.78221728,-122.4822639
52005,1242 De Haro St,2,06-09-2005 00:00,2005,12,37.75399405,-122.4006729
50649,821 Folsom St,3,11-07-2008 00:00,2008,9,37.78158434,-122.4015624
96898,334 28th Ave,1,05-08-2011 00:00,2011,6,37.7829779,-122.4880948
48457,520 06th St,1,05-08-2002 00:00,2002,15,37.77568917,-122.4022475
40096,359 Mississippi St,1,12-10-2001 00:00,2001,16,37.76155702,-122.3943808
46092,100 19th Ave,2,10-12-2001 00:00,2001,16,37.78579691,-122.478625
47237,1200X Fitzgerald Ave,1,09-05-2002 00:00,2002,15,37.72111379,-122.3913841
82939,741 Tehama St,1,07-07-2009 00:00,2009,8,37.77522701,-122.411744
48415,2475 Filbert St,1,25-07-2002 00:00,2002,15,37.79739642,-122.4401162
43443,241 Oneida Ave,5,06-03-2004 00:00,2004,13,37.72223653,-122.4439345
46559,2631 23rd Ave,1,02-04-2002 00:00,2002,15,37.73853813,-122.4797711
51827,75 Dore St,13,13-07-2005 00:00,2005,12,37.77387815,-122.4129005
49621,1808 11th St,4,13-05-2003 00:00,2003,14,37.77315886,-122.4158106
50517,675 04th Ave,1,30-10-2003 00:00,2003,14,37.77596528,-122.4618574
88746,986 Polk St,3,19-08-2008 00:00,2008,9,37.78567197,-122.419608
46393,2483 44th Ave,1,05-03-2002 00:00,2002,15,37.74037732,-122.5024468
52813,2900BRODERICK Pacific Ave,1,30-05-2006 00:00,2006,11,37.79234136,-122.4431664
81258,287 Avila St,1,13-06-2008 00:00,2008,9,37.80365764,-122.441047
83205,3437 Fillmore St,1,01-07-2009 00:00,2009,8,37.80133408,-122.4365842
85226,355 Berry St,4,19-07-2007 00:00,2007,10,37.77239705,-122.3975277
88657,716 Hayes St,1,05-08-2008 00:00,2008,9,37.77627672,-122.4283104
96024,668 Larkin St,1,02-09-2011 00:00,2011,6,37.78395829,-122.4175751
69804,510 Utah St,1,08-06-2002 00:00,2002,15,37.76295621,-122.4063764
50851,283 10th Ave,2,08-04-2004 00:00,2004,13,37.78314616,-122.4688154
47903,1380 Grove St,1,08-07-2008 00:00,2008,9,37.7758388,-122.4392404
43624,2166 35th Ave,1,09-03-2011 00:00,2011,6,37.74665812,-122.493062
97267,2050X Baker St,1,24-10-2012 00:00,2012,5,37.79014899,-122.4441791
50815,131 06th Ave,1,13-03-2004 00:00,2004,13,37.78603506,-122.4647315
83667,348 Wilde Ave,1,05-06-2008 00:00,2008,9,37.71682927,-122.4037586
91995,41 Commonwealth Ave,2,19-05-2009 00:00,2009,8,37.78520353,-122.4558939
104409,2601 Broadway,4,02-10-2013 00:00,2013,4,37.79352808,-122.4402044
83812,1401 Jones St,1,21-01-2006 00:00,2006,11,37.79448,-122.4148009
45041,1874 25th Ave,1,30-04-2001 00:00,2001,16,37.75256326,-122.4827214
88167,189 Leland Ave,1,07-12-2013 00:00,2013,4,37.71245423,-122.4072155
89147,1976 Bush St,1,06-10-2008 00:00,2008,9,37.78758267,-122.4297081
67031,2033 Baker St,1,08-04-2010 00:00,2010,7,37.79007437,-122.4443335
86964,1501 Greenwich St,3,26-11-2007 00:00,2007,10,37.80032113,-122.4246306
79997,8250 Geary Blvd,4,23-03-2002 00:00,2002,15,37.77917375,-122.5081517
105049,2835 Steiner St,1,26-03-2014 00:00,2014,3,37.7955102,-122.436933
31702,320 Frederick St,1,14-01-2016 00:00,2016,1,37.76698809,-122.4486066
89200,3236 Broderick St,2,08-10-2008 00:00,2008,9,37.80033811,-122.4445607
58372,520 Connecticut St,1,05-10-2002 00:00,2002,15,37.7591605,-122.3972759
27703,1600 Ocean Ave,1,01-04-2003 00:00,2003,14,37.72461846,-122.4592145
44518,100X TOWNSEND ST,2,27-03-2001 00:00,2001,16,37.78049649,-122.3909519
48033,61 Diamond St,1,08-07-2002 00:00,2002,15,37.7613466,-122.4371564
96093,116 Drake St,3,25-03-2011 00:00,2011,6,37.70986637,-122.4366553
49071,1970 Ocean Ave,7,07-01-2003 00:00,2003,14,37.72604579,-122.463965
48000,1901 16th Ave,4,05-07-2002 00:00,2002,15,37.7524596,-122.473219
88370,1647 McAllister St,1,10-07-2008 00:00,2008,9,37.7776036,-122.4392596
50432,3015 Pacific Ave,2,09-10-2003 00:00,2003,14,37.79196907,-122.4450318
44280,1588 Newhall St,2,27-02-2001 00:00,2001,16,37.73441507,-122.3934452
81987,500 43rd Ave,1,17-12-2007 00:00,2007,10,37.77898286,-122.503925
47428,822 40th Ave,1,14-05-2002 00:00,2002,15,37.77319579,-122.5002758
92423,1251 39th Ave,2,29-07-2009 00:00,2009,8,37.76347901,-122.4986914
47678,536 Pennsylvania Ave,1,21-05-2002 00:00,2002,15,37.75964671,-122.3934308
41157,455 09th St,1,13-09-2004 00:00,2004,13,37.77186988,-122.4090843
39565,340 Kansas St,1,11-08-2001 00:00,2001,16,37.76551792,-122.4037114
88036,2301X Lyon St,6,23-06-2008 00:00,2008,9,37.79203905,-122.4464049
49941,2474@ ULLOA 27th Ave,1,02-07-2003 00:00,2003,14,37.74131411,-122.484081
103532,130 South Hill Blvd,2,07-02-2014 00:00,2014,3,37.71030185,-122.4310043
45750,1047 Mississippi St,1,12-10-2001 00:00,2001,16,37.7531549,-122.3935941
92288,2444 21st Ave,1,27-07-2009 00:00,2009,8,37.74207407,-122.4776907
47467,1903 Broderick St,3,14-05-2002 00:00,2002,15,37.78808626,-122.4422298
84611,2626 Cabrillo St,1,16-09-2006 00:00,2006,11,37.77439524,-122.4869847
55002,567 16th Ave,1,22-02-2001 00:00,2001,16,37.77734272,-122.4749516
67564,1015 Kansas St,1,15-04-2014 00:00,2014,3,37.75683287,-122.4026854
82736,3219 Moraga St,1,25-01-2011 00:00,2011,6,37.75511597,-122.4973284
95729,247 Dublin St,1,07-09-2011 00:00,2011,6,37.71621425,-122.42806
52825,323 26th Ave,1,06-06-2006 00:00,2006,11,37.78330218,-122.4861181
91160,525 Golden Gate Ave,1,30-01-2009 00:00,2009,8,37.78114039,-122.4191873
92454,2343 47th Ave,1,30-07-2009 00:00,2009,8,37.74275743,-122.5059034
50163,2127WASHINGTON Broderick St,1,11-08-2003 00:00,2003,14,37.79041234,-122.4427019
87158,119 Augusta St,1,22-01-2008 00:00,2008,9,37.73432307,-122.4040779
47884,1422 45th Ave,2,19-06-2002 00:00,2002,15,37.76001966,-122.504746
99107,1766 Beach St,1,24-11-2015 00:00,2015,2,37.80424313,-122.438502
32285,3074 Pacific Ave,1,08-12-2009 00:00,2009,8,37.79201327,-122.4457301
83908,60 Wanda St,1,30-05-2008 00:00,2008,9,37.72278438,-122.4403404
66790,2150 Larkin St,1,13-04-2010 00:00,2010,7,37.79759119,-122.420322
51035,61 Coleridge St,1,08-07-2004 00:00,2004,13,37.74483932,-122.4188857
28332,3247 Mission St,1,10-01-2004 00:00,2004,13,37.74477323,-122.420207
96265,2776 Gough St,2,19-04-2011 00:00,2011,6,37.79885071,-122.4273436
48442,2399 Post St,2,29-07-2002 00:00,2002,15,37.78404062,-122.4412983
92085,710 Powell St,1,23-06-2009 00:00,2009,8,37.79123537,-122.4089329
49933,2619@ VICENTE 25th Ave,1,02-07-2003 00:00,2003,14,37.73859688,-122.4819082
84392,2101 Jerrold Ave,6,29-06-2006 00:00,2006,11,37.74437157,-122.3994224
45508,2929 25th Ave,2,20-07-2001 00:00,2001,16,37.73385204,-122.4811598
51823,75 Dore St,8,13-07-2005 00:00,2005,12,37.77369268,-122.4126692
50494,821 France Ave,1,10-02-2014 00:00,2014,3,37.71683402,-122.4315328
87375,2260 Vallejo St,1,17-04-2008 00:00,2008,9,37.79537254,-122.4344758
69766,1725 Newcomb Ave,1,07-09-2002 00:00,2002,15,37.73648921,-122.3921548
79632,66 Danton St,1,26-04-2003 00:00,2003,14,37.73134732,-122.4325196
98851,1795X 31st Ave,4,11-04-2012 00:00,2012,5,37.75391761,-122.4896816
85487,380 Bacon St,3,05-09-2007 00:00,2007,10,37.72700159,-122.4062578
82197,1921 Moraga St,1,30-10-2007 00:00,2007,10,37.75571439,-122.4834106
50206,718@ BALBOA 27th Ave,1,21-08-2003 00:00,2003,14,37.7757427,-122.486493
52049,2440 Pacific Ave,3,28-09-2005 00:00,2005,12,37.79323923,-122.4361267
102925,1461 Pine St,3,12-03-2013 00:00,2013,4,37.78964559,-122.4197413
32603,1259 35th Ave,1,23-07-2009 00:00,2009,8,37.7635612,-122.4943949
82193,1941 23rd Ave,2,29-10-2007 00:00,2007,10,37.75136282,-122.4806382
47743,4201 Clement St,3,30-05-2002 00:00,2002,15,37.78104415,-122.5044865
94226,625 03rd St,2,22-06-2010 00:00,2010,7,37.77961509,-122.3935446
50304,371@ CLEMENT 27th Ave,1,17-09-2003 00:00,2003,14,37.78249017,-122.4871431
92540,1374 35th Ave,1,23-07-2009 00:00,2009,8,37.76143503,-122.4940994
87380,75 Moss St,2,24-04-2008 00:00,2008,9,37.77747519,-122.4076204
46652,352 17th Ave,1,19-04-2002 00:00,2002,15,37.78146913,-122.4761531
45499,2963 23rd Ave,1,19-07-2001 00:00,2001,16,37.73338601,-122.4793616
41626,2285 Jerrold Ave,2,28-09-2002 00:00,2002,15,37.74602443,-122.4023463
48706,405 Howard St,4,19-09-2002 00:00,2002,15,37.78899392,-122.3952979
87883,1771 North Point St,2,13-06-2008 00:00,2008,9,37.80359296,-122.4363091
38712,2000 McAllister St,1,16-05-2012 00:00,2012,5,37.77699656,-122.4451073
45230,901-999X Felton St,5,05-06-2001 00:00,2001,16,37.72754169,-122.4138649
79101,1001 Vallejo St,3,30-06-2009 00:00,2009,8,37.79787204,-122.4140855
83796,1518 46th Ave,1,25-01-2011 00:00,2011,6,37.75813817,-122.5056914
84671,814 28th Ave,1,08-10-2008 00:00,2008,9,37.77397441,-122.4874417
45493,3017 21st Ave,1,19-07-2001 00:00,2001,16,37.73227738,-122.4769996
51292,178 Delta St,1,26-08-2004 00:00,2004,13,37.71616097,-122.4082335
47452,5049 Anza St,3,14-05-2002 00:00,2002,15,37.7772765,-122.502493
79969,1209 Howard St,1,09-02-2002 00:00,2002,15,37.77590701,-122.4118313
44472,236 Harvard St,1,26-03-2001 00:00,2001,16,37.72656008,-122.4207258
52460,682@ CABRILLO 12th Ave,1,27-12-2005 00:00,2005,12,37.77548095,-122.4702494
51306,87 McLea Ct,3,13-09-2004 00:00,2004,13,37.77208248,-122.4085733
33660,511 Linden St,1,03-11-2001 00:00,2001,16,37.77595297,-122.4263483
33156,2462 33rd Ave,1,22-08-2006 00:00,2006,11,37.74123552,-122.4905321
52029,55 Elmira St,4,16-09-2005 00:00,2005,12,37.73750156,-122.4038202
46643,2101 Divisadero St,1,21-04-2006 00:00,2006,11,37.78908277,-122.4407487
88382,355 17th Ave,,10-07-2008 00:00,2008,9,37.78138121,-122.4763117
40630,2130 24th St,1,19-07-2005 00:00,2005,12,37.75338266,-122.401107
91295,3065 Clay St,1,12-02-2009 00:00,2009,8,37.78947324,-122.4434605
48556,615 Central Ave,1,23-08-2002 00:00,2002,15,37.77522769,-122.4447124
87886,3750 Webster St,2,13-06-2008 00:00,2008,9,37.80537588,-122.4354036
52567,1571 40th Ave,1,12-01-2006 00:00,2006,11,37.75750733,-122.4993471
92446,1554 46th Ave,1,30-07-2009 00:00,2009,8,37.75753424,-122.5055654
84384,2101 Jerrold Ave,14,29-06-2006 00:00,2006,11,37.74416929,-122.3990661
44816,2745 Kirkham St,2,12-04-2001 00:00,2001,16,37.75915528,-122.4905335
95760,207 Moscow St,1,07-09-2011 00:00,2011,6,37.72420223,-122.4253637
103898,2121 03rd St,5,04-02-2013 00:00,2013,4,37.76272263,-122.3885732
95833,520 Natoma St,2,29-08-2011 00:00,2011,6,37.77978697,-122.408259
52940,5 Santa Ysabel Ave,1,03-08-2006 00:00,2006,11,37.72689131,-122.4383307
48685,100 Palm Ave,1,12-09-2002 00:00,2002,15,37.78377388,-122.4578168
49433,364@ KEARNY Bush St,2,25-03-2003 00:00,2003,14,37.79088195,-122.4035944
52286,68 Valley St,1,29-11-2005 00:00,2005,12,37.74474694,-122.423812
90302,4301 Balboa St,1,24-04-2008 00:00,2008,9,37.77528429,-122.5050556
44376,2914 Pacific Ave,4,20-03-2001 00:00,2001,16,37.79233385,-122.4432903
90182,1650 Balboa St,1,26-02-2008 00:00,2008,9,37.77673728,-122.4766866
108850,250x MONTCALM ST,1,09-02-2015 00:00,2015,2,37.74581761,-122.4084365
83251,2210 45th Ave,1,09-06-2008 00:00,2008,9,37.7453206,-122.5037067
114703,225 Woolsey St,1,01-12-2015 00:00,2015,2,37.72479256,-122.4040512
22216,4250X 03rd St,2,18-01-2008 00:00,2008,9,37.73916513,-122.3893249
92080,2950 Laguna St,2,23-06-2009 00:00,2009,8,37.79846593,-122.4306316
48583,1172 Broadway,1,06-12-2003 00:00,2003,14,37.7967404,-122.4162796
47886,4737 Irving St,1,11-02-2006 00:00,2006,11,37.76208615,-122.5088345
47405,545 08th Ave,1,14-05-2002 00:00,2002,15,37.77811298,-122.4662942
46649,126 17th Ave,1,19-04-2002 00:00,2002,15,37.78556967,-122.4764552
83682,451 Thornton Ave,1,01-07-2009 00:00,2009,8,37.73142428,-122.3979534
69849,22 Bernice St,1,09-02-2002 00:00,2002,15,37.77000198,-122.4140012
95805,1180 De Haro St,1,19-08-2011 00:00,2011,6,37.75482875,-122.4007505
84393,2101 Jerrold Ave,5,29-06-2006 00:00,2006,11,37.7443912,-122.3994582
83783,606 Webster St,1,18-02-2006 00:00,2006,11,37.77619208,-122.4294986
51923,101 Walnut St,4,20-07-2005 00:00,2005,12,37.79034613,-122.4492238
99380,1590 Yosemite Ave,3,09-05-2012 00:00,2012,5,37.72641898,-122.3906398
94519,66 Mint St,1,30-08-2010 00:00,2010,7,37.78240527,-122.4075429
82088,116 Cherry St,1,04-06-2008 00:00,2008,9,37.78924411,-122.457274
92295,1372 22nd Ave,1,27-07-2009 00:00,2009,8,37.7620975,-122.4801751
46103,2744 Green St,1,18-12-2001 00:00,2001,16,37.79507229,-122.4443308
51027,1830 Clay St,1,08-07-2004 00:00,2004,13,37.79215469,-122.423413
85390,1060 Jackson St,1,22-08-2007 00:00,2007,10,37.79533172,-122.4125327
94752,491 Bay Shore Blvd,5,28-10-2010 00:00,2010,7,37.74005415,-122.4067429
49544,333@ HARRISON 11th St,3,23-04-2003 00:00,2003,14,37.77138585,-122.4132782
51570,227 24th Ave,1,04-02-2005 00:00,2005,12,37.78523214,-122.4841128
83275,1639X Taylor St,1,21-01-2006 00:00,2006,11,37.79780577,-122.4138197
40657,300 Congdon St,4,04-03-2005 00:00,2005,12,37.72918525,-122.42608
84197,551 Sawyer St,1,05-06-2008 00:00,2008,9,37.71061481,-122.415467
12098,1281X La Salle Ave,2,26-08-2011 00:00,2011,6,37.73221144,-122.3834477
102881,5075 03rd St,5,08-03-2013 00:00,2013,4,37.73260672,-122.3913395
96977,2220 Ingalls St,5,12-03-2005 00:00,2005,12,37.72526059,-122.3875569
96490,2900 Fulton St,3,24-05-2011 00:00,2011,6,37.77380185,-122.4627061
90914,3050X Anza St,1,10-11-2008 00:00,2008,9,37.77840105,-122.4811665
84774,185 Berry St,20,24-04-2007 00:00,2007,10,37.77600004,-122.3929578
28382,3075 19th Ave,2,19-11-2003 00:00,2003,14,37.73143322,-122.4750731
49804,1112SSIPPI 18th St,1,11-06-2003 00:00,2003,14,37.76280133,-122.3939952
104830,3210 Jackson St,1,31-03-2014 00:00,2014,3,37.79084087,-122.4478732
85387,2082 48th Ave,1,22-08-2007 00:00,2007,10,37.74759854,-122.5071037
47885,4333 Irving St,1,19-06-2002 00:00,2002,15,37.76228398,-122.5044879
47568,301 Folsom St,3,16-05-2002 00:00,2002,15,37.78838741,-122.3929431
78786,1356 Grove St,1,27-04-2002 00:00,2002,15,37.7758884,-122.4388922
95316,2870@Divisadero Washington St,1,04-02-2011 00:00,2011,6,37.79087777,-122.4405314
51117,420@  6TH ST Berry St,5,27-07-2004 00:00,2004,13,37.77147392,-122.3989137
97763,115 Commonwealth Ave,1,08-11-2011 00:00,2011,6,37.78356468,-122.4557769
91140,342 21st Ave,1,26-01-2009 00:00,2009,8,37.78141575,-122.4804503
51629,3100ON LYON ST Pacific Ave,3,08-07-2010 00:00,2010,7,37.7919056,-122.4466016
86900,1515 Greenwich St,5,26-10-2007 00:00,2007,10,37.80029048,-122.4248752
50756,1422 Grove St,1,12-02-2004 00:00,2004,13,37.77573021,-122.4401758
41280,850 Battery St,2,31-07-2013 00:00,2013,4,37.79941035,-122.401127
47853,1311 43rd Ave,1,14-06-2002 00:00,2002,15,37.76212454,-122.502895
45523,153 Jordan Ave,1,23-07-2001 00:00,2001,16,37.78261083,-122.4568138
44428,859 Prague St,13,23-03-2001 00:00,2001,16,37.71071388,-122.4336897
53190,1828 Pine St,1,23-11-2006 00:00,2006,11,37.78900528,-122.425972
67866,525 Rhode Island St,1,07-11-2008 00:00,2008,9,37.76310329,-122.4023019
47400,680 04th Ave,1,14-05-2002 00:00,2002,15,37.77583476,-122.4616829
92418,1242 38th Ave,1,29-07-2009 00:00,2009,8,37.76372021,-122.4974864
105753,3636 Buchanan St,1,21-02-2014 00:00,2014,3,37.80348861,-122.4333301
49590,2333  REVISED Buchanan St,2,16-05-2003 00:00,2003,14,37.79122611,-122.4310236
95438,2186 31st Ave,1,01-03-2011 00:00,2011,6,37.74647855,-122.4887463
84927,1500@Polk Broadway,1,06-06-2007 00:00,2007,10,37.79601723,-122.4219461
49418,413@ 19th ST Mississippi St,1,25-03-2003 00:00,2003,14,37.76114561,-122.3943492
95906,1323 28th Ave,1,27-07-2011 00:00,2011,6,37.7626482,-122.4868027
79187,45 Avila St,1,13-06-2008 00:00,2008,9,37.8009174,-122.4404966
60244,1211 26th Ave,1,19-01-2002 00:00,2002,15,37.76476112,-122.4848123
52502,143 Del Monte St,1,28-12-2005 00:00,2005,12,37.71499551,-122.4443216
96726,2899 Clay St,1,16-11-2011 00:00,2011,6,37.78984192,-122.4405663
49523,575@ DIVISION 10th St,2,23-04-2003 00:00,2003,14,37.76958392,-122.4086114
47215,106 Cambridge St,1,09-05-2002 00:00,2002,15,37.73092316,-122.4193835
41090,786 Minna St,2,19-12-2012 00:00,2012,5,37.77614865,-122.4137997
84619,895 Innes Ave,1,16-08-2011 00:00,2011,6,37.73184507,-122.37568
38792,655 Bryant St,1,19-05-2001 00:00,2001,16,37.77821846,-122.3995952
80211,340 11th St,1,29-06-2002 00:00,2002,15,37.77127023,-122.4134457
51129,420@  6TH ST Berry St,10,27-07-2004 00:00,2004,13,37.77120663,-122.3992498
48826,435 Pacific Ave,2,07-11-2002 00:00,2002,15,37.79737288,-122.4026597
66047,465 Avila St,1,25-12-2005 00:00,2005,12,37.80555781,-122.4403419
51040,217 04th Ave,1,08-07-2004 00:00,2004,13,37.78429628,-122.4624547
52064,1271 29th Ave,1,03-10-2005 00:00,2005,12,37.763705,-122.4879692
43286,1200 18th St,1,05-10-2002 00:00,2002,15,37.76275118,-122.3948087
89003,658 40th Ave,,25-09-2008 00:00,2008,9,37.7763438,-122.5005071
50707,1658 40th Ave,1,28-02-2004 00:00,2004,13,37.75588137,-122.4990672
106271,2768 Green St,3,13-05-2014 00:00,2014,3,37.79503648,-122.444616
22495,6315 03rd St,1,07-06-2011 00:00,2011,6,37.72059965,-122.3962947
45512,3060 25th Ave,1,20-07-2001 00:00,2001,16,37.73170285,-122.4808727
92402,1535 35th Ave,1,29-07-2009 00:00,2009,8,37.75840181,-122.4940996
